question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q154,0,0.5,0.0,0.5,0.0,A,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q154,1,0.5,0.0,0.0,0.5,A,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q154,2,0.5,0.0,0.5,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q154,3,0.5,0.5,0.0,0.0,A,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q155,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q155,1,0.0,0.0,0.0,1.0,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q155,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q155,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q156,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q156,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q156,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q156,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q157,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q157,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q157,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q157,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q158,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q158,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q158,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q158,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q159,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q159,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q159,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q159,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q160,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q160,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q160,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q160,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q161,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q161,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q161,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q161,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q162,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q162,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q162,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q162,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q163,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q163,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q163,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q163,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q164,0,0.0,0.5,0.5,0.0,C,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q164,1,0.5,0.0,0.5,0.0,C,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q164,2,0.0,0.0,0.0,1.0,D,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q164,3,0.0,0.0,1.0,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q165,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q165,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q165,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q165,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q166,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q166,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q166,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q166,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q167,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q167,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q167,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q167,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q168,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q168,1,0.5,0.5,0.0,0.0,A,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q168,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q168,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q169,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q169,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q169,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q169,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q170,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q170,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q170,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q170,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q171,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q171,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q171,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q171,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q172,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q172,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q172,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q172,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q173,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q173,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q173,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q173,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q174,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q174,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q174,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q174,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q175,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q175,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q175,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q175,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q176,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q176,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q176,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q176,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q177,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q177,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q177,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q177,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,D,D,D
q178,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q178,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q178,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q178,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q179,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q179,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q179,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q179,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q180,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q180,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q180,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q180,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q181,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q181,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q181,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q181,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q182,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q182,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q182,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q182,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q183,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q183,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q183,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q183,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q184,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q184,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q184,2,0.0,0.0,0.0,1.0,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q184,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q185,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q185,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q185,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q185,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q186,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q186,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q186,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q186,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q187,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,A
q187,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,A
q187,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,A
q187,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,A
q188,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q188,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q188,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q188,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q189,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q189,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q189,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q189,3,0.5,0.0,0.5,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q190,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q190,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q190,2,0.0,0.0,0.0,1.0,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q190,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q191,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q191,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q191,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q191,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q192,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q192,1,0.0,0.0,1.0,0.0,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q192,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q192,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q193,0,0.0,0.0,1.0,0.0,C,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q193,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q193,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q193,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q194,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q194,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q194,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q194,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q195,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q195,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q195,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q195,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q196,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q196,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q196,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q196,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q197,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,D
q197,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,D
q197,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,D
q197,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,D
q198,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q198,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q198,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q198,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q199,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q199,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q199,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q199,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,D
q200,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q200,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q200,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q200,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q201,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,B
q201,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,B
q201,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,B
q201,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,D,B,B
