question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model
2020_q35,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest
2020_q35,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
2020_q36,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest
2020_q36,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest
2020_q36,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest
2020_q36,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest
2020_q37,0,0.0,1.0,0.0,0.0,B,B,B,llama3.2:latest
2020_q37,1,1.0,0.0,0.0,0.0,A,A,B,llama3.2:latest
2020_q37,2,0.0,0.0,0.0,1.0,D,D,B,llama3.2:latest
2020_q37,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest
2020_q38,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest
2020_q38,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest
2020_q38,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest
2020_q38,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest
